CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,RATING,311_Zip,311_Severity_1,311_Severity_2,311_Severity_3,Crime_Zip,Crime_Severity_1,Crime_Severity_2,Crime_Severity_3
40956001,UMI SUSHI JAPANESE CUISINE,MANHATTAN,118,EAST   31 STREET,10016,2126863308,Japanese,4.44,10016,17206,37805,17952,10016,1627,1927,380
50016671,APERITIF,QUEENS,21341,39TH AVE,11361,7182156470,French,3.27,11361,11811,12513,9354,11361,1733,2268,549
41668452,SBARRO,MANHATTAN,159,WEST   33 STREET,10001,2125641909,Pizza/Italian,3.92,10001,16255,27702,13938,10001,828,1400,257
50010975,PATISSERIE VANESSA,MANHATTAN,1590,PARK AVE,10029,9176215233,Bakery,4.62,10029,14562,46324,28247,10029,7996,19851,4142
40726984,PLAZA LOUNGE,QUEENS,2920,30 AVENUE,11102,7187262447,Greek,4.71,11102,12665,18692,10696,11102,2175,3826,1120
41567088,GRAND SICHUAN,MANHATTAN,15,7 AVENUE SOUTH,10014,2126450222,Chinese,4.35,10014,12082,29918,14635,10014,5974,7420,1321
41379441,ED'S CHOWDER HOUSE,MANHATTAN,44,WEST   63 STREET,10023,2129561288,Seafood,2.87,10023,17463,33222,15549,10023,2885,5889,1318
41182747,SUSHI BELL,QUEENS,3628,BELL BOULEVARD,11361,7182294653,Japanese,4.60,11361,11811,12513,9354,11361,1733,2268,549
40972083,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,QUEENS,23416,LINDEN BOULEVARD,11411,7187232344,Caribbean,3.55,11411,8272,9455,4791,11411,2287,2503,775
41677257,EXLEY,BROOKLYN,1,JACKSON STREET,11211,3475992430,American,4.51,11211,22333,55262,23791,11211,4413,7125,1361
50007857,DON PANCHOLO LECHONERA RESTAURANT,BRONX,2037,JEROME AVE,10453,7185832979,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3.41,10453,28305,56397,65515,10453,9199,19664,4803
40542546,CUCCIOS BAKERY,BROOKLYN,320,AVENUE X,11223,7183361944,Bakery,3.09,11223,23794,32817,28887,11223,5405,8406,2159
41372868,MOMOKAWA,MANHATTAN,157,EAST   28 STREET,10016,2126847830,Japanese,4.55,10016,17206,37805,17952,10016,1627,1927,380
41523226,THE LITTLE CHINANTLA RESTAURANT,QUEENS,9606,43 AVENUE,11368,7182058999,Mexican,4.53,11368,35645,39163,23852,11368,4432,7906,1350
41371272,LOCAL CAFE & COCKTAILS,MANHATTAN,1,PENN PLAZA,10119,2126297070,American,2.05,10119,159,148,104,10119,908,1508,187
41634206,SEA STAR CHINESE RESTAURANT,QUEENS,9121,37TH AVE,11372,7184584742,Chinese,3.34,11372,14607,32750,19791,11372,8109,13990,2634
50013000,JOEY PEPPERONI,MANHATTAN,493,2ND AVE,10016,2122135558,Pizza,2.70,10016,17206,37805,17952,10016,1627,1927,380
40861694,SPIROS RESTAUTRANT,BROOKLYN,2103,AVENUE U,11229,7188919843,American,3.29,11229,25995,35241,30898,11229,4686,6859,1679
41612461,DOMINIQUE ANSEL BAKERY,MANHATTAN,189,SPRING STREET,10012,2122192773,French,2.65,10012,10105,29161,12322,10012,8117,15340,1736
50044590,HAMBURGER/DAILY BURGER,MANHATTAN,4,PENN PLZ,10121,2124656302,American,4.48,10121,55,59,31,10121,3911,5605,946
41479685,FISH BONE,BROOKLYN,4525,CHURCH AVENUE,11203,3477153764,Caribbean,2.83,11203,30303,46114,41588,11203,7842,11298,3332
50061234,NEW ERA RESTAURANT & LOUNGE,BROOKLYN,366,UTICA AVE,11213,7186761142,Caribbean,1.97,11213,24989,51652,52123,11213,9044,14358,3901
40968567,L. I. C. BAR,QUEENS,4558,VERNON BOULEVARD,11101,7187865400,Irish,2.37,11101,22868,32955,19403,11101,1606,2990,801
41566402,BRUSHSTROKE (30 HUDSON ST),MANHATTAN,162,DUANE STREET,10013,2127913771,Japanese,4.72,10013,13921,33916,11622,10013,1372,2870,417
50016781,FORTUNE GARDEN,QUEENS,6949,GRAND AVE,11378,7187797383,Chinese,2.26,11378,19801,20252,16015,11378,1898,3748,843
41316819,HIDEAWAY,MANHATTAN,185,DUANE STREET,10013,2123345775,American,4.12,10013,13921,33916,11622,10013,1372,2870,417
50035136,IC BROOKLYN CAFE,BROOKLYN,251,WILSON AVE,11237,7184503346,CafÃƒÂ©/Coffee/Tea,3.47,11237,21760,48029,24373,11237,7351,10865,2362
40393905,GRANDSTAND TAVERN,QUEENS,8535,GRAND AVENUE,11373,7184789633,Irish,3.58,11373,26169,34093,27426,11373,4806,9949,1284
41719158,LOBSTER HOUSE,QUEENS,9525,QUEENS BOULEVARD,11374,7188968811,Asian,3.21,11374,15228,18432,14860,11374,2870,6708,1252
40586621,PEARL,MANHATTAN,18,CORNELIA STREET,10014,2126918211,Seafood,4.03,10014,12082,29918,14635,10014,5974,7420,1321
50038211,CHOW,QUEENS,20503,35TH AVE,11361,3478368887,Chinese,4.47,11361,11811,12513,9354,11361,1733,2268,549
50007382,MEMORIES BAR SHEVROJA,BROOKLYN,2611,BATH AVE,11214,7187152911,Eastern European,2.09,11214,28725,34128,30921,11214,3696,6671,1724
40736253,PORTOFINO CAFE,BRONX,2008,WILLIAMSBRIDGE ROAD,10461,6462660713,CafÃƒÂ©/Coffee/Tea,3.93,10461,22554,30805,24962,10461,2800,6136,1601
41204905,UPSTAIRS LOUNGE THE KIMBERLY HOTEL/ BISTANGO,MANHATTAN,145,EAST 50 STREET,10022,2127021667,American,3.49,10022,13763,22439,12814,10022,774,1109,200
41693660,LA SULTANA CAFE,MANHATTAN,124,EAST    4 STREET,10003,2122287678,Mediterranean,2.38,10003,20414,48620,22048,10003,7802,14750,1804
41594504,BLUEPRINT,BROOKLYN,196,5 AVENUE,11217,7186226644,American,2.25,11217,17232,34123,16821,11217,2989,5079,1081
50032691,KONDO JAPANESE RESTAURANT,QUEENS,2913,BROADWAY,11106,3476171236,Japanese,3.46,11106,13342,23979,12534,11106,3724,6901,1868
50004621,DRINK-TEA,BROOKLYN,4722,8TH AVE,11220,3472778080,CafÃƒÂ©/Coffee/Tea,4.54,11220,29784,44348,33765,11220,6471,12166,2691
41688109,BOOMER AND CARTON,BROOKLYN,620,ATLANTIC AVENUE,11217,9176186310,American,3.91,11217,17232,34123,16821,11217,2989,5079,1081
50006048,SUBWAY,BRONX,650,GRAND CONCOURSE,10451,6469155540,Sandwiches,4.27,10451,12888,29334,29751,10451,6257,16439,3198
50044346,NARE SUSHI,MANHATTAN,115,E 57TH ST,10022,6466660061,Japanese,3.77,10022,13763,22439,12814,10022,774,1109,200
40996589,GENA'S GRILL,MANHATTAN,210,1 AVENUE,10009,2124733700,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.75,10009,12995,45250,21451,10009,5085,9939,2168
41355345,CORNERSTONE TAVERN/THE STAG'S HEAD,MANHATTAN,961,2 AVENUE,10022,2128882453,Irish,3.18,10022,13763,22439,12814,10022,774,1109,200
41598995,PARAISO AZTECA RESTAURANT,BROOKLYN,1681,EAST   16 STREET,11229,7189989860,Mexican,3.11,11229,25995,35241,30898,11229,4686,6859,1679
50056343,DAVIES ROTI SHOP AND SMOOTHIE BAR,QUEENS,12707,ROCKAWAY BLVD,11420,7186411769,Caribbean,2.18,11420,21843,31143,14226,11420,4012,5364,1420
50038039,BAGELS & CO,MANHATTAN,500,E 76TH ST,10021,2127170405,Bagels/Pretzels,4.12,10021,9525,19852,11749,10021,3191,3394,704
50038383,CARTAZ CUISINE,BROOKLYN,233,RALPH AVE,11233,3474058588,Caribbean,2.85,11233,28384,50981,44311,11233,11267,17313,4809
50033252,CAFE ROCHELLE,BROOKLYN,940,MANHATTAN AVE,11222,7183492700,CafÃƒÂ©/Coffee/Tea,2.54,11222,17849,29818,16649,11222,3703,5958,1088
50001805,FISHTAG,MANHATTAN,222,WEST 79 STREET,10024,2123627470,American,3.35,10024,12893,30900,18401,10024,3894,6985,1801
41410925,CROWN FRIED CHICKEN,QUEENS,20420,HILLSIDE AVENUE,11423,7184647883,American,2.42,11423,11997,16965,9613,11423,2583,3353,1080
41626109,ALLSWELL,BROOKLYN,124,BEDFORD AVENUE,11249,3477992743,American,3.26,11249,9288,21768,10478,11249,2494,3497,693
41409441,GOLDEN STEAMER,MANHATTAN,143,MOTT STREET,10013,2122261886,Bakery,3.90,10013,13921,33916,11622,10013,1372,2870,417
41554341,SAKURA TOKYO,BROOKLYN,604,NOSTRAND AVENUE,11216,7187568787,Japanese,3.22,11216,23870,59047,41629,11216,6951,10173,2630
40387357,CAFE LALO,MANHATTAN,201,WEST   83 STREET,10024,2124966031,CafÃƒÂ©/Coffee/Tea,3.35,10024,12893,30900,18401,10024,3894,6985,1801
50044875,TIME INC. CAFE AND COFFEE BAR,MANHATTAN,225,LIBERTY ST,10281,2125229327,American,2.55,10281,211,380,207,10281,123,211,66
41282506,MAGNOLIA BAKERY,MANHATTAN,200,COLUMBUS AVENUE,10023,2127248101,Bakery,2.60,10023,17463,33222,15549,10023,2885,5889,1318
41659970,QUEEN BAKERY II,MANHATTAN,139,CENTRE STREET,10013,2129650788,Chinese,3.02,10013,13921,33916,11622,10013,1372,2870,417
50043060,BUSHWICK COFFEE HOUSE & JUICE BAR,QUEENS,1050,WYCKOFF AVE,11385,7184971181,American,3.67,11385,43702,55573,40878,11385,5201,9039,2357
50059975,SEAFOOD ISLAND,BROOKLYN,769,57TH ST,11220,7184391108,Chinese,2.82,11220,29784,44348,33765,11220,6471,12166,2691
50001790,SWEETGREEN,MANHATTAN,1164,BROADWAY,10001,6464498884,Salads,2.34,10001,16255,27702,13938,10001,828,1400,257
41606171,IHOP,MANHATTAN,235237,EAST   14 STREET,10003,2123881499,American,4.29,10003,20414,48620,22048,10003,7802,14750,1804
41092403,EAT HERE NOW,MANHATTAN,839,LEXINGTON AVENUE,10065,2127510724,American,2.02,10065,7665,16853,8527,NULL,NULL,NULL,NULL
50046380,PATE LACAYE BAKERY,QUEENS,22924,LINDEN BLVD,11411,7184682525,Bakery,3.08,11411,8272,9455,4791,11411,2287,2503,775
41154306,LITTLE ITALY M & O PIZZA RESTAURANT,BROOKLYN,876,BROADWAY,11206,7184559200,Pizza,2.74,11206,23750,54139,25839,11206,8401,13854,2989
50010587,DOMINO'S,STATEN ISLAND,3902,RICHMOND AVE,10312,9736729900,Pizza,3.93,10312,26457,23380,18355,10312,1313,3407,1177
41678430,MMM...THATS A WRAP,QUEENS,3801,30 AVENUE,11103,7182789727,American,3.51,11103,14257,23041,13189,11103,3508,7108,1682
41697551,WONDERFUL ASIA RESTAURANT,BROOKLYN,352,TOMKINS AVE,11216,9292343777,Chinese,4.19,11216,23870,59047,41629,11216,6951,10173,2630
50000341,MAMAJUANA CAFE / FIESTA CLUB,QUEENS,3315,56 STREET,11377,7185656454,Seafood,4.35,11377,30074,37456,25814,11377,2962,4506,1293
50015243,DUE MONDI CIVIC ASSOCIATION,QUEENS,9726,99TH ST,11416,6313170118,American,3.77,11416,11935,16490,7636,11416,2965,4930,1193
40559634,TICK TOCK DINER,MANHATTAN,481,8 AVENUE,10001,2122688444,American,2.77,10001,16255,27702,13938,10001,828,1400,257
41096822,REGIONAL,MANHATTAN,2607,BROADWAY,10025,2126661915,Italian,3.59,10025,18510,50196,33912,10025,4880,9815,2438
50055174,O'S BAR AND GRILL,BROOKLYN,1421,SAINT JOHNS PL,11213,7187737369,Caribbean,2.71,11213,24989,51652,52123,11213,9044,14358,3901
41459443,T & T RESTAURANT,QUEENS,4611,KISSENA BOULEVARD,11355,7186610819,Chinese,4.46,11355,22272,28583,21818,11355,3814,5331,1467
50063441,AVENA,MANHATTAN,141,E 57TH ST,10022,2127525323,Italian,2.80,10022,13763,22439,12814,10022,774,1109,200
41163474,MIRIAM,BROOKLYN,79,5 AVENUE,11217,7186222250,Mediterranean,4.06,11217,17232,34123,16821,11217,2989,5079,1081
50055392,BRAVO AFRICAN RESTAURANT 2,BRONX,3744,WHITE PLAINS RD,10467,3472190481,African,3.61,10467,34702,72819,75119,10467,9220,19121,4239
41628486,KFC,QUEENS,8719,JAMAICA AVENUE,11421,7188057233,Chicken,4.10,11421,16132,23720,13306,11421,3250,5397,1288
41701096,652 LIN'S GARDEN,QUEENS,652,SENECA AVENUE,11385,7183662388,Chinese,3.17,11385,43702,55573,40878,11385,5201,9039,2357
41677534,TOMO JAPANESE CAFE,QUEENS,8914,QUEENS BLVD,11373,7188039799,Japanese,3.36,11373,26169,34093,27426,11373,4806,9949,1284
50039359,LA FONDA BOTANERA RESTAURANT,BROOKLYN,687,5TH AVE,11215,7183695000,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4.66,11215,27151,41462,26252,11215,3480,5937,1505
40667358,COPPOLA'S,MANHATTAN,378,3 AVENUE,10016,2126790070,Italian,2.31,10016,17206,37805,17952,10016,1627,1927,380
40367749,LENNY'S CLAM BAR/NANA'S BREAKFAST,QUEENS,16103,CROSSBAY BOULEVARD,11414,7188455100,Seafood,4.17,11414,12137,16398,10618,11414,1338,1552,467
50011359,AKI SUSHI,MANHATTAN,1531,YORK AVE,10028,9177709928,Japanese,4.75,10028,7943,23724,12637,10028,2856,4407,627
41278206,SWEDISH FOOTBALL CLUB,BROOKLYN,725,65 STREET,11220,7187459804,American,2.40,11220,29784,44348,33765,11220,6471,12166,2691
50046323,VINNIE'S PIZZERIA,MANHATTAN,1603,2ND AVE,10028,2125850400,Pizza,3.77,10028,7943,23724,12637,10028,2856,4407,627
41379274,DADDY'S CAFE,BROOKLYN,1939,MCDONALD AVENUE,11223,7189985940,American,4.24,11223,23794,32817,28887,11223,5405,8406,2159
41242701,MICHAEL & SONS ITALIAN FOOD & PIZZA,QUEENS,19213,47 AVENUE,11358,7183576528,Pizza,4.76,11358,15309,16745,12716,11358,1703,2289,707
50050403,NEW SUN HING,BROOKLYN,299,MARCUS GARVEY BLVD,11221,7184536626,Chinese,3.63,11221,32018,66417,44935,11221,10123,14290,4220
41450097,NU HOTEL,BROOKLYN,85,SMITH STREET,11201,7188528585,American,2.54,11201,21622,39434,20108,11201,3064,6039,1652
41226130,TACOS MATAMOROS RESTAURANT,BROOKLYN,4508,5 AVENUE,11220,7188717627,Mexican,3.04,11220,29784,44348,33765,11220,6471,12166,2691
50039402,TACOS AL SUADERO,QUEENS,3757,90TH ST,11372,7185077100,Spanish,4.26,11372,14607,32750,19791,11372,8109,13990,2634
41627520,EL FOGON COSTENO RESTAURANT.,QUEENS,10912,NORTHERN BOULEVARD,11368,7182052828,Spanish,4.08,11368,35645,39163,23852,11368,4432,7906,1350
41698701,CURRY KING,MANHATTAN,942,COLUMBUS AVENUE,10025,6466697826,Pakistani,4.15,10025,18510,50196,33912,10025,4880,9815,2438
41453954,CHIPOTLE MEXICAN GRILL,MANHATTAN,149,8 AVENUE,10011,2126204015,Tex-Mex,3.90,10011,17530,39714,18836,10011,2222,3395,598
50063628,BROOKSIDE MARKET,QUEENS,4315,QUEENS BLVD,11104,2036271821,CafÃƒÂ©/Coffee/Tea,2.28,11104,7533,15424,10984,11104,2503,4489,1310
41205634,CLASSIC KOSHER CATERING,BROOKLYN,2818,AVENUE K,11210,7186923100,Jewish/Kosher,1.98,11210,23951,33271,32115,11210,8922,13906,3356
41716350,FUKI SUSHI,BROOKLYN,8509,18 AVENUE,11214,7188378885,Japanese,4.16,11214,28725,34128,30921,11214,3696,6671,1724
41347049,MACONDO,MANHATTAN,157,EAST HOUSTON STREET,10002,2124739900,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.50,10002,17772,55098,23339,10002,5662,12238,2615
41216873,SANTA CLARITA RESTAURANT,BRONX,237,WILLIS AVENUE,10454,7182929399,Tex-Mex,4.43,10454,9668,20380,15524,10454,3369,8002,1755
50045680,SUGAR FACTORY,BROOKLYN,620,ATLANTIC AVE,11217,9176186319,"Ice Cream, Gelato, Yogurt, Ices",1.92,11217,17232,34123,16821,11217,2989,5079,1081
50014886,NEW LUCKY CHINESE RESTAURANT,BROOKLYN,6619,FORT HAMILTON PKWY,11219,7188338373,Chinese,2.81,11219,24247,29981,25551,11219,3448,5903,1395
50014122,NOCCIOLA RISTORANTE,MANHATTAN,237,E 116TH ST,10029,6465595304,Italian,4.37,10029,14562,46324,28247,10029,7996,19851,4142
40890407,CEA LO CAFE,BRONX,1003,SOUNDVIEW AVENUE,10472,7186200337,Soul Food,3.09,10472,24873,47835,40599,10472,7420,17665,3758
41212471,MOE'S CAFE,MANHATTAN,141,WEST   21 STREET,10011,2125922548,American,3.35,10011,17530,39714,18836,10011,2222,3395,598
41619055,SONS OF ESSEX,MANHATTAN,133,ESSEX STREET,10002,2126747100,American,2.95,10002,17772,55098,23339,10002,5662,12238,2615
40787054,BOSTON MARKET,QUEENS,10624,71 AVENUE,11375,7182610500,American,3.55,11375,23374,30096,21514,11375,2417,4289,897
50033317,DAI HING RESTAURANT,QUEENS,8785,SUTPHIN BLVD,11435,7185237656,Chinese,4.19,11435,19709,28326,15647,11435,6038,9746,2454
50014641,PROPER WEST,MANHATTAN,54,W 39TH ST,10018,2129979000,American,3.63,10018,9762,12889,7449,10018,3620,6643,772
41693685,JASSI'S FINE INDIAN CUISINE,QUEENS,27111,UNION TURNPIKE,11040,7183478400,Indian,2.51,11040,955,1038,858,NULL,NULL,NULL,NULL
41372258,EDDIE'S HERO PLACE,BROOKLYN,6917,4 AVENUE,11209,7187451350,American,3.31,11209,26824,35797,34725,11209,2620,6098,1609
40404069,MUTUAL OF AMERICA,MANHATTAN,320,PARK AVENUE,10022,2122241059,American,4.19,10022,13763,22439,12814,10022,774,1109,200
50034513,NUMBER 1 CHINESE RESTAURANT,QUEENS,10614,NORTHERN BLVD,11368,7184781817,Chinese,3.68,11368,35645,39163,23852,11368,4432,7906,1350
50049500,BODEGA PIZZA,MANHATTAN,4455,BROADWAY,10040,9176757707,Pizza,2.66,10040,12598,48305,43129,10040,3410,5884,1314
41683685,BAGELS & BREW,QUEENS,4305,BROADWAY,11103,7185454440,American,3.51,11103,14257,23041,13189,11103,3508,7108,1682
50053768,FISH & BEEF,BROOKLYN,5210,7TH AVE,11220,3479874436,Chinese,4.44,11220,29784,44348,33765,11220,6471,12166,2691
41395517,PRESS KITCHEN,QUEENS,126,ROOSEVELT AVENUE,11368,7185958100,American,4.48,11368,35645,39163,23852,11368,4432,7906,1350
50015805,KINGS THEATRE,BROOKLYN,1027,FLATBUSH AVE,11226,6179398991,American,4.38,11226,38367,89604,87491,11226,12093,19121,5356
50044856,HOT BAGELS,BROOKLYN,4706,AVENUE N,11234,7182529440,American,4.33,11234,33560,48703,30430,11234,2084,4179,677
40525767,CAPRI II PIZZA,BRONX,149,DREISER LOOP,10475,7186713822,Pizza,3.93,10475,6305,6264,4275,10475,2782,6763,1315
40424972,JACKIE'S WEST INDIAN BAKERY,BRONX,1203,EAST  233 STREET,10466,7189942541,Caribbean,2.24,10466,28913,39211,33879,10466,5928,11107,2815
41548181,YEDON,QUEENS,20911,NORTHERN BOULEVARD,11361,7182243080,Korean,3.05,11361,11811,12513,9354,11361,1733,2268,549
41706115,RESERVE,MANHATTAN,237,MADISON AVENUE,10016,2127267526,Continental,2.37,10016,17206,37805,17952,10016,1627,1927,380
41543722,DOMINO'S,MANHATTAN,736,WEST  181 STREET,10033,2127813700,Pizza,3.36,10033,14739,45954,37082,10033,2207,3699,861
41660507,HARRY'S ITALIAN,MANHATTAN,225,MURRAY ST,10282,2126081007,Italian,4.74,10282,294,791,698,10282,306,623,118
40764279,CHADASH FALAFEL & PIZZA,BROOKLYN,1919,AVENUE M,11230,7182534793,Jewish/Kosher,3.03,11230,28805,42770,43315,11230,4520,7025,1578
41608985,HEARTLAND BAGELS 11,STATEN ISLAND,1024,ROSSVILLE AVENUE,10309,7189668494,CafÃƒÂ©/Coffee/Tea,4.17,10309,15298,12326,8821,10309,1114,3108,918
41166914,EAT ON 8TH,MANHATTAN,601,WEST 26 STREET,10001,2123528548,American,4.42,10001,16255,27702,13938,10001,828,1400,257
50060932,525 LEX Restaurant/M Club Lounge/illy CafÃƒÂ©,MANHATTAN,525,LEXINGTON AVE,10017,2127554000,American,2.28,10017,10058,14601,8600,10017,809,1054,308
40381420,VILLAGE YOKOCHO,MANHATTAN,6,STUYVESANT STREET,10003,2125983041,Japanese,3.55,10003,20414,48620,22048,10003,7802,14750,1804
41387345,DUNKIN' DONUTS,BROOKLYN,1049,GRAND STREET,11211,9176287052,American,2.04,11211,22333,55262,23791,11211,4413,7125,1361
41511273,BETTOLONA,MANHATTAN,3143,BROADWAY,10027,2127491125,Italian,2.88,10027,15670,46879,33064,10027,2332,6122,1451
41177892,LAKE COMO PIZZA,MANHATTAN,2549,AMSTERDAM AVENUE,10033,2127400110,Pizza,2.46,10033,14739,45954,37082,10033,2207,3699,861
41713384,US FRIED CHICKEN,BRONX,860,GERARD AVENUE,10451,7186652384,Chicken,4.39,10451,12888,29334,29751,10451,6257,16439,3198
40577676,SARABETH'S KITCHEN,MANHATTAN,1295,MADISON AVENUE,10128,2124107335,American,4.32,10128,8773,26742,14110,10128,2851,4775,959
41000961,BLEEKER STREET PIZZA,MANHATTAN,69,7 AVENUE SOUTH,10014,2129244466,Pizza,2.48,10014,12082,29918,14635,10014,5974,7420,1321
41649157,EBENEZER PIZZERIA RESTAURANT,QUEENS,11402,SUPTHIN BLVD,11434,7188456127,Spanish,4.08,11434,22034,29886,16467,11434,5422,8249,1401
50014655,LUKE LOBSTER,BROOKLYN,237,5TH AVE,11215,3474576855,Seafood,3.33,11215,27151,41462,26252,11215,3480,5937,1505
50038039,BAGELS & CO,MANHATTAN,500,E 76TH ST,10021,2127170405,Bagels/Pretzels,3.05,10021,9525,19852,11749,10021,3191,3394,704
50008750,ADIRONDACK,BROOKLYN,1241,PROSPECT AVE,11218,7188710100,American,1.84,11218,23673,37032,33987,11218,3474,5685,1407
50007475,BHATTI INDIAN GRILL,MANHATTAN,100,LEXINGTON AVE,10016,2126834229,Indian,2.37,10016,17206,37805,17952,10016,1627,1927,380
41652991,C & C ITALIAN DELI,QUEENS,14919,CENTERVILLE STREET,11417,7186414585,Delicatessen,1.86,11417,15554,20262,9353,11417,1793,2396,717
41628105,NEW IMPERIAL KITCHEN,BROOKLYN,303,SCHENECTADY AVENUE,11213,7183638886,Chinese,4.46,11213,24989,51652,52123,11213,9044,14358,3901
50050765,GRILL FRESH TORTILLAS,MANHATTAN,573,2ND AVE,10016,2122529494,Tex-Mex,3.60,10016,17206,37805,17952,10016,1627,1927,380
50034673,SOUTH SHORE BAR & GRILL,STATEN ISLAND,225,ELLIS ST,10307,7182272258,American,4.64,10307,4576,5453,4024,10307,530,1360,539
50010032,AL HORNO LEAN MEXICAN KITCHEN INC,MANHATTAN,417,W 47TH ST,10036,2129771000,Mexican,3.67,10036,18034,32494,18650,10036,3549,5802,1176
40370638,TJK CAFE & RESTAURANT,QUEENS,24904,HORACE HARDING BOULEVARD,11362,7186311564,American,2.21,11362,7627,6069,5801,11362,822,808,231
50017937,PAPA JOHN'S,QUEENS,19318,NORTHERN BLVD,11358,7182243311,American,2.38,11358,15309,16745,12716,11358,1703,2289,707
50008280,WILD ORCHID BAR & LOUNGE,QUEENS,11148,LEFFERTS BLVD,11420,3479609997,American,3.62,11420,21843,31143,14226,11420,4012,5364,1420
41289382,JADE ASIAN RESTAURANT,QUEENS,13628,39 AVENUE,11354,7187628821,Chinese,2.02,11354,17939,23482,16110,11354,3803,6666,1522
41564527,THE ORIGINAL CULPEPPERS RESTAURANT,BROOKLYN,1082,NOSTRAND AVENUE,11225,7189404122,Caribbean,4.59,11225,20835,51659,52308,11225,6853,11714,3135
40915451,DA NOI RESTAURANT,STATEN ISLAND,4358,VICTORY BOULEVARD,10314,7189825040,Italian,2.08,10314,37873,34632,22102,10314,1246,4303,793
40400251,QUENTIN PIZZA,BROOKLYN,3211,QUENTIN ROAD,11234,7183765384,Pizza,4.30,11234,33560,48703,30430,11234,2084,4179,677
41259825,MARIE'S GOURMET,STATEN ISLAND,977,VICTORY BOULEVARD,10301,7189814664,American,2.92,10301,21200,25246,16484,10301,4912,12626,4373
50019033,DIY KARAOKE,QUEENS,13335,ROOSEVELT AVE,11354,7185396666,Asian,2.16,11354,17939,23482,16110,11354,3803,6666,1522
50000223,EL MANABA RESTAURANT,QUEENS,341,SAINT NICHOLAS AVE,11385,3472277506,Spanish,4.22,11385,43702,55573,40878,11385,5201,9039,2357
50005314,KAI SUSHI ASIAN FUSION,BRONX,1475,WILLIAMSBRIDGE RD,10461,7188637900,Japanese,2.22,10461,22554,30805,24962,10461,2800,6136,1601
50050016,MAYA RESTAURANT & BAR,QUEENS,2594,STEINWAY ST,11103,6468215207,Indian,3.62,11103,14257,23041,13189,11103,3508,7108,1682
41528051,THE BAILEY,MANHATTAN,52,WILLIAM STREET,10005,2128592200,American,3.94,10005,3016,6846,2062,10005,NULL,5,NULL
41679636,CHECKERS,QUEENS,13933,245 STREET,11422,3474269878,American,3.64,11422,11061,13243,8148,11422,2232,2348,860
41320931,RICH VILLAGE RESTAURANT,BROOKLYN,6009,7 AVENUE,11220,7182388628,Chinese,3.80,11220,29784,44348,33765,11220,6471,12166,2691
40741728,WALLSE RESTARUANT,MANHATTAN,342344,WEST 11 STREET,10014,2123522300,German,1.85,10014,12082,29918,14635,10014,5974,7420,1321
50035973,CAMPO BELLO,STATEN ISLAND,118,BROAD ST,10304,7184481496,Spanish,3.07,10304,18812,25821,14332,10304,2611,6189,2152
41117663,RIVIERA,QUEENS,3448,STEINWAY STREET,11101,7189376664,American,4.30,11101,22868,32955,19403,11101,1606,2990,801
41429773,MI PALENQUE,BRONX,524,BROOK AVENUE,10455,3475910645,Mexican,3.04,10455,12100,25483,20767,10455,9350,20862,4174
50032657,EMPIRE GARDEN,QUEENS,6117,SPRINGFIELD BLVD,11364,7184283861,Chinese,4.02,11364,11842,10113,10036,11364,1103,1183,378
40659340,SEOUL GARDEN,MANHATTAN,34,WEST   32 STREET,10001,2127369002,Korean,2.30,10001,16255,27702,13938,10001,828,1400,257
40968682,STAR OF SIAM,QUEENS,10318,METROPOLITAN AVENUE,11375,7185444097,Thai,4.59,11375,23374,30096,21514,11375,2417,4289,897
